"GUID","Id","Name","Language"
"1","1","Нов","bg"
"2","2","Одобрена","bg"
"3","3","Отхвърлена","bg"
"4","4","Изпратена","bg"
"5","5","Частично платена","bg"
"6","6","Платена","bg"
"7","1","Neu","de"
"8","2","Genehmigt","de"
"9","3","Abgelehnt","de"
"10","4","Versendet","de"
"11","5","Teilweise bezahlt","de"
"12","6","Bezahlt","de"
"13","1","Nouvelle","fr"
"14","2","Approuvée","fr"
"15","3","Rejetée","fr"
"16","4","Envoyée","fr"
"17","5","Partiellement payée","fr"
"18","6","Payée","fr"
