"Id","Name","Language"
"1","Нова","bg"
"2","Одобрена","bg"
"3","Отхвърлена","bg"
"4","Изпратена","bg"
"5","Частично платена","bg"
"6","Платена","bg"
"1","Neu","de"
"2","Genehmigt","de"
"3","Abgelehnt","de"
"4","Versendet","de"
"5","Teilweise bezahlt","de"
"6","Bezahlt","de"
"1","Nouvelle","fr"
"2","Approuvée","fr"
"3","Rejetée","fr"
"4","Envoyée","fr"
"5","Partiellement payée","fr"
"6","Payée","fr"
