"GUID","Id","Name","Language"
"1","1","Дебит","bg"
"2","2","Кредит","bg"
"3","3","Пълна","bg"
"4","4","Частична","bg"
"5","5","Авансова","bg"
"6","1","Debit","de"
"7","2","Kredit","de"
"8","3","Vollständig","de"
"9","4","Teilweise","de"
"10","5","Vorauszahlung","de"
"11","1","Débit","fr"
"12","2","Crédit","fr"
"13","3","Complète","fr"
"14","4","Partielle","fr"
"15","5","Avance","fr"
